nom;taille;temps;comparaison;echange;couleur
Tri par seaux;58;3.3199990866705775e-05;28;129;#2EC4B6
Tri par seaux;58;9.14999982342124e-05;25;126;#2EC4B6
Tri par seaux;59;5.15999854542315e-05;20;131;#2EC4B6
Tri par seaux;59;2.8000009479001164e-05;20;129;#2EC4B6
Tri par seaux;59;2.9699993319809437e-05;25;132;#2EC4B6
Tri par seaux;59;5.1000009989365935e-05;31;134;#2EC4B6
Tri par seaux;60;0.00012370001059025526;21;133;#2EC4B6
Tri par seaux;60;3.779999678954482e-05;26;135;#2EC4B6
Tri par seaux;60;3.23000131174922e-05;26;132;#2EC4B6
Tri par seaux;60;3.709999145939946e-05;25;135;#2EC4B6
Tri par seaux;60;2.099998528137803e-05;28;138;#2EC4B6
Tri par seaux;60;6.260001100599766e-05;28;131;#2EC4B6
Tri par seaux;60;4.700000863522291e-05;28;134;#2EC4B6
Tri par seaux;60;4.2300031054764986e-05;27;131;#2EC4B6
Tri par seaux;60;7.150002056732774e-05;28;130;#2EC4B6
Tri par seaux;60;3.0800001695752144e-05;22;130;#2EC4B6
